0.0127,0.0390,0.1429,0.0000,0.5094,0.0526
0.0390,0.0256,0.0000,0.1765,0.0127,0.0000
0.0000,0.0390,0.6667,0.0000,0.1111,0.0390
0.2698,0.0000,0.0000,0.0000,0.0000,0.0256
0.0526,0.0000,0.0256,0.0127,0.0390,0.4286
0.0390,0.0526,0.0127,0.2698,0.0000,0.0390
