0.0000,0.0000,0.5094,0.1429,0.0390,0.0000
0.0256,0.0256,0.0000,0.0000,0.0000,0.2903
0.0127,0.0000,0.1111,0.7391,0.0526,0.0000
0.0000,0.4286,0.0000,0.0000,0.0390,0.0000
0.0390,0.0667,0.0667,0.0526,0.3559,0.0000
0.6000,0.0256,0.0000,0.0127,0.0526,0.0127
