0.1268,0.0000,0.6667,0.0000,0.0390,0.0127
0.0127,0.0000,0.0256,0.1429,0.1940,0.0256
0.0000,0.0256,0.0127,0.0000,0.0256,0.6327
0.0127,0.1429,0.0000,0.1111,0.0000,0.0390
0.0000,0.2308,0.0000,0.0959,0.0256,0.0256
0.6000,0.0000,0.1765,0.0127,0.1111,0.0000
